DTXSID,preferredName,CASRN,MOLECULAR FORMULA,MONOISOTOPIC MASS,ToxCast Active,ToxCast Total,% ToxCast Active,HIT CALL,TOP,SCALED TOP,AC50,LOGAC50
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7041910,Edifenphos,17109-49-8,C14H15O2PS2,310.025109,20,237,8,Active,38.7525338523395,1.93762669261697,36.2893095593561,1.55977870538947
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7042011,N-Dodecanoyl-N-methylglycine,97-78-9,C15H29NO3,271.214744,56,469,12,Active,60.6355957291303,3.03177978645652,29.8987771429714,1.4756534260863
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7042019,Haloxyfop,69806-34-4,C15H11ClF3NO4,361.03287,29,240,12,Active,42.9583809900069,2.14791904950034,9.47726269022919,0.976682918541438
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7043952,Triclabendazole,68786-66-3,C14H9Cl3N2OS,357.950117,35,78,45,Active,85.4500670269095,4.27250335134548,3.96851529046128,0.59862805795655
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7044639,"2,4-Dichloro-1,3-dinitro-5-(trifluoromethyl)benzene",29091-09-6,C7HCl2F3N2O4,303.926546,165,319,52,Active,105.903295556678,5.29516477783388,32.4619506103594,1.51137461265173
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7044893,2-Hexyldecanoic acid,25354-97-6,C16H32O2,256.24023,35,237,15,Active,70.5461490875644,3.52730745437822,22.7493855909956,1.35696967184836
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7045152,Fluspirilene,1841-19-6,C29H31F2N3O,475.243519,123,234,53,Active,105.517099801974,5.2758549900987,20.3771829383409,1.30914414439576
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7045601,Clofilium tosylate,92953-10-1,C28H44ClNO3S,509.273043,46,249,18,Active,45.0752252689309,2.25376126344654,7.19943707773976,0.857298540377269
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7045861,Puromycin dihydrochloride,58-58-2,C22H31Cl2N7O5,543.176372,37,78,47,Active,60.9991878305339,3.0499593915267,2.95140381394406,0.470028634159276
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7045863,Pimethixene maleate,13187-06-9,C23H23NO4S,409.134779,48,234,21,Active,49.344919078189,2.46724595390945,24.9187054904627,1.39652547727479
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7046386,Cyclovalone,579-23-7,C22H22O5,366.146724,116,234,50,Active,114.144887621783,5.70724438108915,17.3954919661117,1.24043671564448
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7046091,Zaldaride,109826-26-8,C26H28N4O2,428.221226,64,234,27,Active,58.151040384611,2.90755201923055,37.9429654453129,1.5791312703114
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7046708,Polyethylene glycol (20) hexadecyl ether,NOCAS_46708,C56H114O21,1122.785261,46,78,59,Active,109.65859412185,5.48292970609251,4.87092263418187,0.687611231642241
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7046752,Rubitecan,91421-42-0,C20H15N3O6,393.096085,36,78,46,Active,98.5885015072514,4.92942507536257,1.69638386885852,0.229524134042894
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7046889,Furazabol,1239-29-8,C20H30N2O2,330.230728,65,246,26,Active,45.2577928459644,2.26288964229822,38.303220914105,1.58323529528474
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7047144,Chlorhexidine dihydrochloride,3697-42-5,C22H32Cl4N10,576.156552,253,443,57,Active,81.4366379837299,4.0718318991865,6.09466990447153,0.784950188617454
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7047277,Elzasonan,361343-19-3,C22H23Cl2N3OS,447.093889,288,621,46,Active,43.8543285938981,2.19271642969491,52.9955960758895,1.72423978131011
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7047304,CP-100829,135080-03-4,C14H7Cl2FN2O3S,371.953847,285,618,46,Active,92.6471881769428,4.63235940884714,27.3584765176035,1.4370919096263
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7047271,PD 0343701,676116-04-4,C26H34N4O4S2,530.202148,360,641,56,Active,67.9547119742682,3.39773559871341,16.3987823611983,1.21481160210595
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7047308,CP-105696,158081-99-3,C28H28O4,428.198759,213,598,36,Active,70.8940062785654,3.54470031392827,24.2325130864123,1.38439845594375
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7047358,Nelivaptan,439687-69-1,C30H32ClN3O8S,629.159864,248,645,38,Active,77.3789042746703,3.86894521373351,74.1742856677401,1.87025337255474
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7047853,Vinrosidine sulfate (1:x),18556-44-0,, ,56,234,24,Active,50.1327796251895,2.50663898125948,3.96850267791299,0.598626677700101
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7048168,Fabesetron hydrochloride,129299-90-7,C18H20ClN3O,329.12949,284,669,42,Active,35.1973720320414,1.75986860160207,65.0946230890703,1.81354511669127
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7048291,Iodophthalein,386-17-4,C20H10I4O4,821.67579,22,78,28,Active,60.3378327249686,3.01689163624843,6.4859616803674,0.811974378494502
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7048166,PharmaGSID_48166,NOCAS_48166,C19H21N3O8,419.132865,272,593,46,Active,111.846490316725,5.59232451583626,6.18875386369097,0.791603210473315
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7048619,Temoporfin,122341-38-2,C44H32N4O4,680.242356,105,234,45,Active,63.3408735378056,3.16704367689028,28.0609514037491,1.44810239165291
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7048746,Ataciguat,254877-67-3,C21H19Cl2N3O6S3,574.981304,51,234,22,Active,63.0625030933339,3.15312515466669,32.4261406552676,1.51089526221411
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7048954,Gonadorelin hydrochloride,51952-41-1,, ,1,234,0,Active,22.2912586362834,1.11456293181417,0.000131078807460517,-3.88246751843151
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7048798,Minopafant,128420-61-1,C46H73ClN4O9,860.506608,114,234,49,Active,51.4307199901257,2.57153599950628,9.68919728471686,0.986287798799129
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7048958,Toltrazuril sulfone,69004-04-2,C18H14F3N3O6S,457.055541,12,93,13,Active,58.2790110046628,2.91395055023314,20,1.30102999566398
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7049051,Bosutinib methanoate,918639-10-8,C27H33Cl2N5O4,561.19096,107,234,46,Active,128.723360245413,6.43616801227064,33.5024568722092,1.5250766567956
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8020337,Clomiphene citrate (1:1),50-41-9,C32H36ClNO8,597.212945,439,795,55,Active,96.7424300024597,4.83712150012299,0.609398892057445,-0.215098339699455
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8020383,Deserpidine,131-01-1,C32H38N2O8,578.262816,28,78,36,Active,101.532590017216,5.07662950086081,2.96945606209669,0.472676903571576
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8020707,2-Hydrazino-4-phenylthiazole,34176-52-8,C9H9N3S,191.051718,44,234,19,Active,57.7984295475959,2.8899214773798,26.0303302027343,1.41547967730308
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8020624,Ferbam,14484-64-1,C9H18FeN3S6,415.917436,113,249,45,Active,114.500723284318,5.72503616421592,38.1638777951879,1.58165249652181
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8020674,Griseofulvin,126-07-8,C17H17ClO6,352.071366,63,432,15,Active,53.4977931614582,2.67488965807291,7.48966807119388,0.874462570964729
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8020961,4-Nitrobenzenamine,100-01-6,C6H6N2O2,138.042927,36,587,6,Active,51.2084432695462,2.56042216347731,48.9605648686956,1.68984641971639
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8021191,Proflavin hydrochloride,952-23-8,C13H12ClN3,245.071975,115,249,46,Active,138.25411130697,6.91270556534852,21.8635364396797,1.33972041067951
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8021270,Sodium bithionolate,6385-58-6,C12H4Cl4Na2O2S,397.84815,107,234,46,Active,94.9156020525072,4.74578010262536,13.6497489787109,1.13512466469816
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8021301,Tamoxifen citrate,54965-24-1,C32H37NO8,563.251917,385,690,56,Active,89.236856273007,4.46184281365035,0.983525860238151,-0.00721421651629825
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8021690,Undecanoic acid,112-37-8,C11H22O2,186.16198,10,234,4,Active,57.999145821408,2.8999572910704,51.6803295528646,1.71332527438591
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8021729,Dicumarol,66-76-2,C19H12O6,336.063388,33,249,13,Active,51.8093373264593,2.59046686632296,2.73550291533933,0.437037181959443
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8021804,Benzocaine,94-09-7,C9H11NO2,165.078979,12,355,3,Active,33.5991932695378,1.67995966347689,49.8518446421988,1.69768123292062
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8022325,"2,2-Bis(4-hydroxyphenyl)-1,1,1-trichloroethane",2971-36-0,C14H11Cl3O2,315.982463,378,849,45,Active,91.8873910062198,4.59436955031099,0.585554153620321,-0.23243293401448
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8022161,Ioxynil,1689-83-4,C7H3I2NO,370.8304,73,334,22,Active,65.1986268857879,3.2599313442894,26.1090955756272,1.41679182803446
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8022955,Dithiazanine iodide,514-73-8,C23H23IN2S2,518.03474,41,78,53,Active,35.1456136319401,1.757280681597,0.446905516801927,-0.349784284180889
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8022959,Docusate sodium,577-11-7,C20H37NaO7S,444.215769,329,673,49,Active,59.9613325841093,2.99806662920546,61.6146707884506,1.78968413235714
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8023050,Fentiazac,18046-21-4,C17H12ClNO2S,329.027728,14,234,6,Active,30.7759194506888,1.53879597253444,20,1.30102999566398
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8023054,Flecainide,54143-55-4,C17H20F6N2O3,414.137811,8,234,3,Active,30.1586255997952,1.50793127998976,38.2755983406262,1.58292198850162
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8023181,Ivermectin B1a,71827-03-7,C48H74O14,874.507857,35,78,45,Active,74.0161558951234,3.70080779475617,4.69621120549846,0.671747620462703
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8023185,Kanamycin B,4696-76-8,C18H37N5O10,483.254042,1,78,1,Active,24.2476059563437,1.21238029781719,0.000137557079627822,-3.8615170529357
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8023395,Orlistat,96829-58-2,C29H53NO5,495.392374,19,234,8,Active,39.2907649700126,1.96453824850063,1.70324265857169,0.231276525690885
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8023474,"1-(1-(4,4-bis(4-fluorophenyl)butyl)-4-piperidinyl)-1,3-dihydro-2H-Benzimidazol-2-one",2062-78-4,C28H29F2N3O,461.227869,139,322,43,Active,97.578455217443,4.87892276087215,28.6426446810056,1.45701311549824
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8023557,Ribavirin,36791-04-5,C8H12N4O5,244.08077,32,234,14,Active,39.8884033638301,1.99442016819151,15.8383490342093,1.19970990940618
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8023636,Telmisartan,144701-48-4,C33H30N4O2,514.236876,24,234,10,Active,45.9763988808333,2.29881994404166,30.1702587808077,1.47957903528585
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8023638,Teniposide,29767-20-2,C32H32O13S,656.156362,25,78,32,Active,77.2834219753044,3.86417109876522,1.22206775667776,0.0870952857228101
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8023719,Troglitazone,97322-87-7,C24H27NO5S,441.160994,262,699,37,Active,53.3380988762737,2.66690494381368,38.4030584589198,1.58436581340238
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8023848,Acetochlor,34256-82-1,C14H20ClNO2,269.118257,168,723,23,Active,54.1988949000121,2.70994474500061,28.1283968878386,1.44914498127274
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8023892,Abamectin,71751-41-2,, ,393,756,52,Active,66.4656034792362,3.32328017396181,4.81253382488235,0.682373794965
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8023216,"3,5,3'-Triiodothyronine",6893-02-3,C15H12I3NO4,650.79004,151,700,22,Active,56.4910214010564,2.82455107005282,25.775844421487,1.41121290175711
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8024238,Oryzalin,19044-88-3,C12H18N4O6S,346.094705,322,803,40,Active,84.8761008630006,4.24380504315003,48.603799007161,1.68667021624512
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8024280,Propiconazole,60207-90-1,C15H17Cl2N3O2,341.069782,242,789,31,Active,30.8622225066595,1.54311112533297,75.7943652546158,1.87963692027865
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8024529,3-Methoxyaniline,536-90-3,C7H9NO,123.068414,6,234,3,Active,44.6397258556646,2.23198629278323,18.8162886822374,1.27453396745626
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8024602,Berberine chloride,633-65-8,C20H18ClNO4,371.092436,79,253,31,Active,50.2531069903609,2.51265534951804,6.15186845655648,0.789007040512096
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8025258,Ethidium bromide,1239-45-8,C21H20BrN3,393.084061,99,234,42,Active,99.170128194867,4.95850640974335,29.2132934303226,1.46558052095806
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8025331,"1-Fluoro-2,4-dinitrobenzene",70-34-8,C6H3FN2O4,186.007685,66,234,28,Active,50.7971488181136,2.53985744090568,74.3404910062575,1.87122542521012
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8025703,alpha-Naphylisothiocyanate,551-06-4,C11H7NS,185.02992,80,234,34,Active,29.7105686211388,1.48552843105694,53.2896420388806,1.72664280297574
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8025830,Pentabromoethane,75-95-6,C2HBr5,419.599515,41,234,18,Active,28.9888330235958,1.44944165117979,56.1573134167704,1.74940632283648
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8025757,Nitrogen mustard hydrochloride,55-86-7,C5H12Cl3N,191.003533,110,234,47,Active,83.1228113185411,4.15614056592706,76.8744622556305,1.88578209086179
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8025599,Methylene bis(thiocyanate),6317-18-6,C3H2N2S2,129.96594,297,693,43,Active,109.490971316246,5.47454856581229,75.0495301096864,1.87534797743993
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8026303,p-Xylenol blue,125-31-5,C23H22O5S,410.118795,58,442,13,Active,62.8303202638711,3.14151601319356,16.4488307336686,1.21613503152831
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8026563,Oleic acid diethanolamide,93-83-4,C22H43NO3,369.324294,65,234,28,Active,94.6420046536316,4.73210023268158,40,1.60205999132796
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8027292,Dibutyltin dichloride,683-18-1,C8H18Cl2Sn,303.980758,195,379,51,Active,104.870230920788,5.24351154603942,0.0225338438671743,-1.64716471915444
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8027323,4-Nitro-N-phenylaniline,836-30-6,C12H10N2O2,214.074228,106,463,23,Active,54.0409561116573,2.70204780558287,54.6916215514545,1.73792079995919
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8027585,4-(Diglycidylamino)phenyl glycidyl ether,5026-74-4,C15H19NO4,277.131408,107,331,32,Active,53.0004244193639,2.65002122096819,75.2044058822632,1.87624328466483
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8027870,"3-(Dodecenyl)dihydro-2,5-furandione",25377-73-5,, ,26,432,6,Active,51.7335708685809,2.58667854342904,31.7102126430085,1.50119915433789
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8027905,(Tetrapropenyl)succinic anhydride,26544-38-7,, ,4,234,2,Active,42.6547049396412,2.13273524698206,29.7653344461125,1.47371076668905
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8027795,"3,4,5,6-Tetrachloropyridine-2-carbonitrile",17824-83-8,C6Cl4N2,239.881559,148,319,46,Active,116.83134440698,5.84156722034902,35.182302468714,1.54632425799626
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8029282,"4,4'-(4-Methylpentane-2,2-diyl)diphenol",6807-17-6,C18H22O2,270.16198,166,331,50,Active,74.5188113407375,3.72594056703688,0.132823411784856,-0.876725368395428
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8028008,Cyanox CY 1790,40601-76-1,C42H57N3O6,699.424737,26,234,11,Active,49.3264827238622,2.46632413619311,16.1151699065657,1.20723488875589
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8029602,"4,4'-Butane-1,1-diylbis(2-tert-butyl-5-methylphenol)",85-60-9,C26H38O2,382.28718,148,234,63,Active,94.4228545280933,4.72114272640466,15.8804934278379,1.20086399240204
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8031077,Curcumin,458-37-7,C21H20O6,368.125988,248,463,54,Active,121.700033261242,6.08500166306208,35.9328684473058,1.55549188742765
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8032548,"4-(4-Chlorophenyl)-2-phenyl-2-(1H-1,2,4-triazol-1-ylmethyl)butyronitrile",114369-43-6,C19H17ClN4,336.114174,191,706,27,Active,71.1057302506593,3.55528651253297,63.0531747663542,1.79970695845545
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8031863,Perfluorononanoic acid,375-95-1,C9HF17O2,463.970508,223,726,31,Active,81.2939569203842,4.06469784601921,23.82711273513,1.37707141963684
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8031865,Perfluorooctanoic acid,335-67-1,C8HF15O2,413.973702,93,898,10,Active,64.1166205214593,3.20583102607296,31.5420607967347,1.4988900644974
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8033562,Hydroxyflutamide,52806-53-8,C11H11F3N2O4,292.067091,128,664,19,Active,42.1295392462704,2.10647696231352,46.1866791518683,1.66451673735228
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8034401,Buprofezin,69327-76-0,C16H23N3OS,305.156184,220,666,33,Active,73.2712915248301,3.6635645762415,75.0162706381745,1.87515546981843
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8034586,Etoxazole,153233-91-1,C21H23F2NO2,359.169685,198,674,29,Active,47.5433585814528,2.37716792907264,47.6320652490511,1.67789941222378
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8034089,Valerenic acid,3569-10-6,C15H22O2,234.16198,27,234,12,Active,75.9318782788259,3.7965939139413,69.3660684951238,1.8411470804119
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8034085,Triton X 100,9002-93-1,(C2H4O)nC14H22O, ,74,234,32,Active,79.3840667090582,3.96920333545291,26.2088908955745,1.41844864291823
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8034588,Famoxadone,131807-57-3,C22H18N2O4,374.126657,266,659,40,Active,77.2962325179153,3.86481162589577,17.7709276078599,1.2497100977243
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8034742,"Milbemectin (mixture of 70% Milbemcin A4, 30% Milbemycin A3)",NOCAS_34742,, ,401,724,55,Active,49.834064545067,2.49170322725335,7.5061431665176,0.875416843561693
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8034873,Pyrethrins,8003-34-7,, ,8,78,10,Active,29.9869330093693,1.49934665046847,19.8331852644201,1.29739246870206
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8034956,Tetraconazole,112281-77-3,C13H11Cl2F4N3O,371.02153,282,715,39,Active,57.4581412416222,2.87290706208111,67.8092690077659,1.83128906265448
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8035180,Allethrin,584-79-2,C19H26O3,302.188195,235,760,31,Active,61.8556766357099,3.09278383178549,64.0720801266303,1.80666882377105
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8035001,10-Undecenoic acid,112-38-9,C11H20O2,184.14633,18,596,3,Active,38.6421741545067,1.93210870772534,55.0717822225557,1.74092913126423
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8037708,Ammonium perfluorooctanoate,3825-26-1,C8H4F15NO2,431.000251,53,666,8,Active,61.9798232973053,3.09899116486527,44.1793734825958,1.6452195527536
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8040278,Iodenphos,18181-70-9,C8H8Cl2IO3PS,411.83535,69,319,22,Active,45.1682325408721,2.25841162704361,76.9032203757923,1.88594452656544
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8040270,Dithianon,3347-22-6,C14H4N2O2S2,295.97142,146,240,61,Active,119.773253860824,5.9886626930412,73.7821324918403,1.86795120329056
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8041034,Gefitinib,184475-35-2,C22H24ClFN4O3,446.152097,66,238,28,Active,42.1013153370894,2.10506576685447,20,1.30102999566398
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8041115,Rifapentine,61379-65-5,C47H64N4O12,876.452074,37,78,47,Active,80.5335643138356,4.02667821569178,20,1.30102999566398
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8041248,"2,5-Di-tert-butylbenzene-1,4-diol",88-58-4,C14H22O2,222.16198,250,676,37,Active,76.9445337077393,3.84722668538697,31.0515049018252,1.49208265297381
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8042137,Methfuroxam,28730-17-8,C14H15NO2,229.110279,38,252,15,Active,45.8957111690085,2.29478555845043,18.2274049025881,1.26072484107888
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8042260,Penconazole,66246-88-6,C13H15Cl2N3,283.064303,57,237,24,Active,55.1788465963587,2.75894232981794,36.7563607405244,1.56533250520185
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8042264,Pentaerythritol tetraacrylate,4986-89-4,C17H20O8,352.115818,141,319,44,Active,100.6684951749,5.03342475874501,27.5000023460077,1.43933273087965
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8042399,Sodium abietate,14351-66-7,C20H29NaO2,324.206524,55,352,16,Active,90.0567405811631,4.50283702905815,64.7244484249669,1.81106835811017
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8042509,"2-Isovaleryl-1,3-indanedione",83-28-3,C14H14O3,230.094294,29,237,12,Active,67.9231980515129,3.39615990257565,71.4214776305231,1.853828831017
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8042478,Tolylfluanid,731-27-1,C10H13Cl2FN2O2S2,345.977954,138,322,43,Active,94.5013032243854,4.72506516121927,40,1.60205999132796
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8044381,Bismaleimide,13676-54-5,C21H14N2O4,358.095357,255,440,58,Active,52.7413184217699,2.6370659210885,40,1.60205999132796
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8044204,Mibefradil dihydrochloride,116666-63-8,C29H40Cl2FN3O3,567.243076,130,234,56,Active,78.7571658313839,3.93785829156919,10.6018281512972,1.02538076031785
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8044593,1-Benzylquinolinium chloride,15619-48-4,C16H14ClN,255.081477,124,614,20,Active,44.0419458116756,2.20209729058378,36.5286584899088,1.56263372309809
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8044549,Potassium dicyanoaurate,13967-50-5,C2AuKN2,287.936423,133,237,56,Active,117.866532271608,5.89332661358039,6.12570562797279,0.787156122862526
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8044913,N-[3-(Dimethylamino)propyl]dodecanamide,3179-80-4,C17H36N2O,284.282764,160,319,50,Active,83.1923495756655,4.15961747878328,30.2978134557376,1.48141128730189
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8045228,Lorglumide sodium,1021868-76-7,C22H31Cl2N2NaO4,480.155857,9,234,4,Active,33.7305574256584,1.68652787128292,8.81123748207385E-05,-4.054963093416
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8045565,Quinacrine dihydrochloride dihydrate,6151-30-0,C23H36Cl3N3O3,507.182225,105,234,45,Active,42.2536589997908,2.11268294998954,17.4995173563696,1.24302607083738
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8045567,"Sodium 2-((2,6-dichloro-3-methylphenyl)amino)benzoate",6385-02-0,C14H10Cl2NNaO2,316.998628,24,234,10,Active,36.1885130015743,1.80942565007872,38.435087160265,1.5847278702675
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8046088,Nefazodone hydrochloride,82752-99-6,C25H33Cl2N5O2,505.201131,75,234,32,Active,77.0518729408243,3.85259364704122,3.96850733786008,0.598627187662745
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8046167,Rolicyclidine,2201-39-0,C16H23N,229.18305,21,78,27,Active,27.1283849790508,1.35641924895254,0.000376095596493286,-3.42470175147487
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8046030,Tazobactam sodium,89785-84-2,C10H11N4NaO5S,322.034785,26,234,11,Active,102.45543679256,5.12277183962799,2.405615462465,0.381226206596304
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8046454,Erlotinib,183321-74-6,C22H23N3O4,393.168856,36,234,15,Active,42.3585110544572,2.11792555272286,4.94290868638357,0.693982587526113
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8046531,Piconol,586-98-1,C6H7NO,109.052764,4,234,2,Active,31.8636389188509,1.59318194594255,8.99646874985795E-05,-4.04592792427097
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8046456,Lopinavir,192725-17-0,C37H48N4O5,628.362471,69,234,29,Active,103.496692988646,5.17483464943232,29.7497543031943,1.4734833833349
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8046450,Montelukast sodium,151767-02-1,C35H35ClNNaO3S,607.192387,28,234,12,Active,71.3364694035912,3.56682347017956,30.7927594927423,1.48844860994154
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8046666,C.I. Basic Violet 1,8004-87-3,, ,46,85,54,Active,92.5993653194133,4.62996826597067,3.27846011256004,0.515669904183577
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8045804,Triflupromazine hydrochloride,1098-60-8,C18H20ClF3N2S,388.098782,79,234,34,Active,42.6209536166408,2.13104768083204,29.4882719773555,1.46964932349491
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8045806,Trequinsin hydrochloride,78416-81-6,C24H28ClN3O3,441.181919,69,234,29,Active,113.015909694542,5.65079548472712,21.6776059123569,1.33601131677478
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8046743,Fananserin,127625-29-0,C23H24FN3O2S,425.157326,21,234,9,Active,25.9093798993873,1.29546899496936,34.8344210111863,1.54200859644841
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8046903,Nitrovin,804-36-4,C14H12N6O6,360.081832,134,234,57,Active,63.2786687234926,3.16393343617463,4.05302315636813,0.607779085028189
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8046905,Sodium dibunate,14992-59-7,C18H23NaO3S,342.12656,8,78,10,Active,55.7011593477088,2.78505796738544,29.8256023340444,1.47458922309545
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8046870,Carboquone,24279-91-2,C15H19N3O5,321.132471,35,78,45,Active,117.876244914582,5.8938122457291,3.44257664920017,0.5368836186324
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8046872,4-Chloromercuriphenol,623-07-4,C6H5ClHgO,329.973535,53,78,68,Active,99.4205801373501,4.9710290068675,23.1468818722554,1.36449249527273
